STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,DATABASE_ID_ID,DATABASE_ID_NAME,UNIT_MULT_ID,UNIT_MULT_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ITA,Italy,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2015,3.065598,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ITA,Italy,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2015,2.6589575,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ITA,Italy,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2015,3.5073364,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ITA,Italy,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2015,2.7851963,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ITA,Italy,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2015,2.6135163,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ITA,Italy,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_IEI,Education: Primary,WB_HLO_PIRLS,Test source: PIRLS,2016,2.420809,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JAM,Jamaica,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_IEI,Education: Primary,WB_HLO_EGRA,Test source: EGRA,2014,3.7002513,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2003,5.8108625,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2003,5.5754266,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2006,3.6058228,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2006,5.6128392,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2006,2.793469,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2007,5.6257367,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2007,5.5333562,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2009,4.0670276,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2009,4.694993,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2009,3.4026592,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2011,5.9265518,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2011,6.379014,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2012,3.3962953,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_IEI,Education: Primary,WB_HLO_EGRA,Test source: EGRA,2012,3.6270907,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2012,5.5108981,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2012,3.0280554,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_IEI,Education: Primary,WB_HLO_EGRA,Test source: EGRA,2014,3.5956168,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2015,4.9223194,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2015,5.4875951,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2015,4.291985,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JOR,Jordan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2015,5.3850327,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2000,5.3174114,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2000,6.7416129,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2000,5.1242805,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2003,2.0922287,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2003,3.5671058,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2003,5.4787312,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2003,2.0182412,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2003,2.7182992,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2006,3.6417415,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2006,5.3723745,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2006,3.236964,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2007,2.7259555,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2007,3.2311225,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2007,2.3767247,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2007,2.524775,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2009,3.6064646,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2009,5.5636191,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2009,3.1325526,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2011,2.4677854,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2011,3.5338485,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2011,2.1329677,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2011,2.9379816,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2012,3.9400363,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2012,4.7113199,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2012,3.3908117,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2015,2.4684553,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_MATH,Learning score: Math,GS_CYD,Education: Secondary,WB_HLO_TIMSS,Test source: TIMSS,2015,3.0504801,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_READ,Learning score: Reading,GS_CYD,Education: Secondary,WB_HLO_PISA,Test source: PISA,2015,4.2495184,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,JPN,Japan,WB_HLO_SE,Harmonized Learning Outcome Standar Error,M,Male,_T,All age ranges or no breakdown by age,_T,Total,STD_ERR,Standard Error,WB_HLO_SCI,Learning score: Science,GS_IEI,Education: Primary,WB_HLO_TIMSS,Test source: TIMSS,2015,2.2595072,WB_HLO,World Bank Harmonized Learning Outcomes database,0,Units,IX,Index,P1Y,Annual,E,Estimated value,PU,Public
